seq_id,log_lik,true_label,evo2_pred
bsubtilis|2220594-2220669|label=1,-23.5,1,False
bsubtilis|2220492-2220540|label=1,-22.0,1,True
bsubtilis|2216328-2216370|label=1,-21.375,1,True
bsubtilis|2216175-2216205|label=1,-20.625,1,True
bsubtilis|2215650-2215689|label=1,-21.375,1,True
bsubtilis|2215380-2215431|label=0,-22.25,0,False
bsubtilis|2212827-2212863|label=0,-21.625,0,True
bsubtilis|2206860-2206899|label=1,-21.875,1,True
bsubtilis|2206713-2206773|label=1,-22.625,1,False
bsubtilis|2204580-2204610|label=1,-20.625,1,True
bsubtilis|2204331-2204403|label=1,-23.25,1,False
bsubtilis|2204103-2204133|label=0,-20.625,0,True
bsubtilis|2203710-2203752|label=0,-22.25,0,False
bsubtilis|2201979-2202051|label=1,-23.25,1,False
bsubtilis|2201751-2201781|label=1,-20.5,1,True
bsubtilis|2200767-2200818|label=0,-22.125,0,True
bsubtilis|2197611-2197653|label=1,-21.875,1,True
bsubtilis|2197242-2197299|label=1,-22.625,1,False
bsubtilis|2197092-2197137|label=0,-21.5,0,True
bsubtilis|2196588-2196654|label=1,-23.125,1,False
bsubtilis|2196456-2196516|label=1,-23.0,1,False
bsubtilis|2196456-2196510|label=1,-22.75,1,False
bsubtilis|2194890-2194923|label=1,-20.75,1,True
bsubtilis|2194401-2194470|label=1,-23.0,1,False
bsubtilis|2192166-2192247|label=0,-23.5,0,False
bsubtilis|2191035-2191074|label=1,-21.25,1,True
bsubtilis|2191035-2191068|label=1,-20.625,1,True
bsubtilis|2190798-2190831|label=0,-21.0,0,True
bsubtilis|2187375-2187444|label=1,-22.875,1,False
bsubtilis|2187375-2187417|label=1,-21.625,1,True
bsubtilis|2181078-2181165|label=1,-23.375,1,False
bsubtilis|2181078-2181114|label=1,-21.0,1,True
bsubtilis|2181006-2181045|label=1,-21.5,1,True
bsubtilis|2180901-2180943|label=1,-21.5,1,True
bsubtilis|2180829-2180889|label=1,-22.625,1,False
bsubtilis|2180472-2180517|label=1,-22.25,1,False
bsubtilis|2180424-2180454|label=1,-20.625,1,True
bsubtilis|2179965-2180025|label=1,-22.875,1,False
bsubtilis|2179800-2179845|label=1,-21.875,1,True
bsubtilis|2178879-2178921|label=0,-21.625,0,True
bsubtilis|2178846-2178879|label=0,-20.875,0,True
bsubtilis|2178444-2178474|label=1,-20.75,1,True
bsubtilis|2178324-2178363|label=1,-21.625,1,True
bsubtilis|2178057-2178102|label=1,-21.75,1,True
bsubtilis|2177964-2178048|label=1,-23.625,1,False
bsubtilis|2177964-2178036|label=1,-23.375,1,False
bsubtilis|2177964-2178015|label=1,-22.125,1,True
bsubtilis|2177400-2177466|label=1,-23.125,1,False
bsubtilis|2176926-2176989|label=1,-23.125,1,False
bsubtilis|2176503-2176536|label=1,-20.875,1,True
bsubtilis|2176263-2176311|label=1,-21.75,1,True
bsubtilis|2175480-2175534|label=1,-22.5,1,False
bsubtilis|2175267-2175330|label=1,-22.875,1,False
bsubtilis|2174559-2174640|label=0,-23.375,0,False
bsubtilis|2174559-2174607|label=0,-22.25,0,False
bsubtilis|2171400-2171460|label=1,-22.625,1,False
bsubtilis|2169909-2169957|label=0,-22.0,0,True
bsubtilis|2169576-2169630|label=1,-22.5,1,False
bsubtilis|2169393-2169471|label=0,-23.5,0,False
bsubtilis|2168223-2168271|label=1,-22.375,1,False
bsubtilis|2167038-2167071|label=1,-21.125,1,True
bsubtilis|2165493-2165541|label=1,-22.125,1,True
bsubtilis|2165184-2165226|label=1,-21.75,1,True
bsubtilis|2164848-2164923|label=0,-23.25,0,False
bsubtilis|2164422-2164500|label=1,-23.375,1,False
bsubtilis|2164317-2164395|label=1,-23.375,1,False
bsubtilis|2164077-2164149|label=1,-23.375,1,False
bsubtilis|2163972-2164047|label=1,-23.375,1,False
bsubtilis|2163840-2163876|label=1,-20.875,1,True
bsubtilis|2163318-2163351|label=1,-21.0,1,True
bsubtilis|2163093-2163141|label=1,-22.25,1,False
bsubtilis|2163093-2163126|label=1,-21.375,1,True
bsubtilis|2162613-2162658|label=1,-21.625,1,True
bsubtilis|2162532-2162610|label=1,-23.375,1,False
bsubtilis|2162235-2162298|label=1,-23.0,1,False
bsubtilis|2162112-2162160|label=1,-22.5,1,False
bsubtilis|2160024-2160081|label=1,-22.625,1,False
bsubtilis|2158953-2159010|label=1,-22.625,1,False
bsubtilis|2157828-2157894|label=1,-22.875,1,False
bsubtilis|2157147-2157228|label=0,-23.125,0,False
bsubtilis|2156883-2156919|label=1,-21.25,1,True
bsubtilis|2156547-2156580|label=0,-21.0,0,True
bsubtilis|2156421-2156454|label=0,-20.75,0,True
bsubtilis|2155932-2155965|label=1,-21.0,1,True
bsubtilis|2154960-2154999|label=1,-21.5,1,True
bsubtilis|2154579-2154615|label=0,-21.5,0,True
bsubtilis|2154300-2154387|label=1,-23.625,1,False
bsubtilis|2153241-2153280|label=1,-21.625,1,True
bsubtilis|2152743-2152824|label=1,-23.375,1,False
bsubtilis|2152383-2152425|label=1,-21.25,1,True
bsubtilis|2151894-2151960|label=0,-23.25,0,False
bsubtilis|2151045-2151096|label=1,-22.5,1,False
bsubtilis|2150856-2150919|label=1,-22.875,1,False
bsubtilis|2150733-2150784|label=1,-22.375,1,False
bsubtilis|2150670-2150712|label=1,-21.125,1,True
bsubtilis|2150370-2150400|label=1,-20.625,1,True
bsubtilis|2150142-2150205|label=1,-23.0,1,False
bsubtilis|2149386-2149470|label=0,-23.75,0,False
bsubtilis|2147475-2147544|label=1,-23.375,1,False
bsubtilis|2146578-2146659|label=1,-23.5,1,False
bsubtilis|2143659-2143737|label=1,-23.25,1,False
bsubtilis|2143236-2143317|label=1,-23.5,1,False
bsubtilis|2143236-2143272|label=1,-20.875,1,True
bsubtilis|2142336-2142390|label=1,-22.25,1,False
bsubtilis|2142003-2142033|label=1,-20.75,1,True
bsubtilis|2141502-2141550|label=1,-21.875,1,True
bsubtilis|2138382-2138424|label=1,-21.5,1,True
bsubtilis|2135469-2135505|label=1,-21.375,1,True
bsubtilis|2134611-2134662|label=1,-22.75,1,False
bsubtilis|2133978-2134035|label=0,-22.625,0,False
bsubtilis|2131719-2131752|label=0,-21.0,0,True
bsubtilis|2131326-2131362|label=0,-21.25,0,True
bsubtilis|2128566-2128611|label=1,-21.75,1,True
bsubtilis|2128452-2128488|label=0,-21.125,0,True
bsubtilis|2122122-2122185|label=1,-22.75,1,False
bsubtilis|2119134-2119179|label=0,-22.0,0,True
bsubtilis|2117907-2117961|label=1,-22.0,1,True
bsubtilis|2117439-2117511|label=1,-23.375,1,False
bsubtilis|2117001-2117058|label=0,-22.75,0,False
bsubtilis|2116515-2116569|label=1,-22.625,1,False
bsubtilis|2113077-2113131|label=1,-22.5,1,False
bsubtilis|2113077-2113128|label=1,-22.375,1,False
bsubtilis|2112219-2112282|label=1,-22.875,1,False
bsubtilis|2112000-2112087|label=1,-23.75,1,False
bsubtilis|2112000-2112069|label=1,-23.25,1,False
bsubtilis|2111334-2111367|label=1,-20.75,1,True
bsubtilis|2111097-2111130|label=1,-20.625,1,True
bsubtilis|2110851-2110926|label=1,-23.25,1,False
bsubtilis|2110851-2110917|label=1,-22.875,1,False
bsubtilis|2110245-2110287|label=1,-21.375,1,True
bsubtilis|2108787-2108874|label=1,-23.75,1,False
bsubtilis|2107620-2107650|label=1,-20.375,1,True
bsubtilis|2106114-2106201|label=1,-23.875,1,False
bsubtilis|2106114-2106174|label=1,-22.5,1,False
bsubtilis|2105997-2106036|label=1,-21.125,1,True
bsubtilis|2105841-2105889|label=1,-22.125,1,True
bsubtilis|2103801-2103891|label=0,-23.75,0,False
bsubtilis|2102751-2102829|label=0,-23.375,0,False
bsubtilis|2101443-2101473|label=0,-21.0,0,True
bsubtilis|2092404-2092491|label=0,-23.625,0,False
bsubtilis|2089572-2089638|label=0,-23.0,0,False
bsubtilis|2089332-2089407|label=0,-23.25,0,False
bsubtilis|2087994-2088075|label=0,-23.625,0,False
bsubtilis|2087994-2088066|label=0,-23.25,0,False
bsubtilis|2087352-2087409|label=1,-22.625,1,False
bsubtilis|2086602-2086641|label=0,-21.25,0,True
bsubtilis|2083857-2083893|label=1,-20.75,1,True
bsubtilis|2083203-2083266|label=1,-22.5,1,False
bsubtilis|2082855-2082906|label=1,-22.125,1,True
bsubtilis|2082855-2082894|label=1,-21.125,1,True
bsubtilis|2082123-2082165|label=1,-21.75,1,True
bsubtilis|2081979-2082069|label=1,-23.875,1,False
bsubtilis|2081979-2082048|label=1,-23.375,1,False
bsubtilis|2080194-2080224|label=1,-20.25,1,True
bsubtilis|2080008-2080083|label=1,-23.375,1,False
bsubtilis|2079882-2079927|label=1,-21.625,1,True
bsubtilis|2079213-2079300|label=1,-24.0,1,False
bsubtilis|2079168-2079198|label=0,-20.25,0,True
bsubtilis|2078220-2078259|label=0,-21.25,0,True
bsubtilis|2077422-2077476|label=0,-22.375,0,False
bsubtilis|2077245-2077323|label=0,-23.375,0,False
bsubtilis|2076564-2076621|label=0,-22.625,0,False
bsubtilis|2076210-2076249|label=0,-21.125,0,True
bsubtilis|2074479-2074569|label=0,-23.75,0,False
bsubtilis|2073591-2073651|label=0,-22.875,0,False
bsubtilis|2073486-2073546|label=1,-22.875,1,False
bsubtilis|2073366-2073435|label=1,-23.125,1,False
bsubtilis|2073189-2073234|label=1,-21.875,1,True
bsubtilis|2072868-2072922|label=1,-22.375,1,False
bsubtilis|2072145-2072214|label=1,-23.375,1,False
bsubtilis|2071602-2071653|label=1,-22.25,1,False
bsubtilis|2071560-2071593|label=1,-20.625,1,True
bsubtilis|2071443-2071485|label=1,-21.25,1,True
bsubtilis|2069586-2069631|label=0,-21.625,0,True
bsubtilis|2069532-2069568|label=0,-20.875,0,True
bsubtilis|2068881-2068962|label=0,-23.5,0,False
bsubtilis|2068515-2068548|label=0,-21.0,0,True
bsubtilis|2067183-2067261|label=1,-23.375,1,False
bsubtilis|2067183-2067231|label=1,-22.125,1,True
bsubtilis|2066559-2066616|label=1,-22.625,1,False
bsubtilis|2066559-2066613|label=1,-22.5,1,False
bsubtilis|2066406-2066472|label=1,-23.0,1,False
bsubtilis|2066406-2066442|label=1,-21.125,1,True
bsubtilis|2065710-2065767|label=1,-22.5,1,False
bsubtilis|2065590-2065620|label=1,-21.0,1,True
bsubtilis|2064189-2064240|label=0,-22.125,0,True
bsubtilis|2063961-2064021|label=0,-22.75,0,False
bsubtilis|2063961-2064015|label=0,-22.375,0,False
bsubtilis|2062575-2062611|label=0,-21.625,0,True
bsubtilis|2061486-2061537|label=0,-22.25,0,False
bsubtilis|2059662-2059719|label=0,-22.75,0,False
bsubtilis|2057097-2057181|label=0,-23.5,0,False
bsubtilis|2057097-2057142|label=0,-21.875,0,True
bsubtilis|2056272-2056359|label=0,-23.875,0,False
bsubtilis|2054598-2054652|label=1,-22.75,1,False
bsubtilis|2050203-2050242|label=1,-21.375,1,True
bsubtilis|2049795-2049828|label=0,-20.375,0,True
bsubtilis|2049606-2049654|label=0,-22.375,0,False
bsubtilis|2047674-2047752|label=1,-23.5,1,False
bsubtilis|2047059-2047107|label=1,-21.875,1,True
bsubtilis|2046567-2046642|label=0,-23.5,0,False
bsubtilis|2046435-2046465|label=0,-20.875,0,True
bsubtilis|2046324-2046363|label=0,-21.375,0,True
bsubtilis|2044782-2044869|label=0,-23.625,0,False
bsubtilis|2042847-2042904|label=0,-22.375,0,False
bsubtilis|2042628-2042688|label=1,-22.5,1,False
bsubtilis|2042109-2042148|label=1,-21.0,1,True
bsubtilis|2038923-2038971|label=1,-22.125,1,True
bsubtilis|2037600-2037630|label=1,-20.625,1,True
bsubtilis|2034672-2034738|label=0,-22.75,0,False
bsubtilis|2034285-2034372|label=1,-23.75,1,False
bsubtilis|2033739-2033784|label=0,-22.25,0,False
bsubtilis|2032227-2032305|label=0,-23.5,0,False
bsubtilis|2031840-2031906|label=0,-22.875,0,False
bsubtilis|2027913-2027955|label=0,-21.75,0,True
bsubtilis|2024907-2024994|label=1,-23.625,1,False
bsubtilis|2023548-2023584|label=1,-21.625,1,True
bsubtilis|2023509-2023548|label=1,-21.125,1,True
bsubtilis|2023086-2023161|label=1,-23.5,1,False
bsubtilis|2021898-2021955|label=1,-22.875,1,False
bsubtilis|2021436-2021505|label=1,-23.375,1,False
bsubtilis|2017338-2017380|label=1,-21.125,1,True
bsubtilis|2015922-2015985|label=1,-22.75,1,False
bsubtilis|2015490-2015529|label=0,-21.25,0,True
bsubtilis|2015262-2015292|label=0,-20.625,0,True
bsubtilis|2009871-2009919|label=1,-21.875,1,True
bsubtilis|2009754-2009802|label=1,-22.25,1,False
bsubtilis|2009676-2009715|label=1,-21.5,1,True
bsubtilis|2008788-2008827|label=1,-21.0,1,True
bsubtilis|2006250-2006286|label=0,-21.125,0,True
bsubtilis|2005743-2005773|label=0,-20.5,0,True
bsubtilis|2005686-2005725|label=0,-21.0,0,True
bsubtilis|2004777-2004819|label=0,-21.5,0,True
bsubtilis|1999848-1999914|label=1,-23.125,1,False
bsubtilis|1998339-1998405|label=1,-23.25,1,False
bsubtilis|1998210-1998255|label=0,-21.875,0,True
bsubtilis|1994985-1995039|label=0,-22.375,0,False
bsubtilis|1990716-1990797|label=1,-23.5,1,False
bsubtilis|1983912-1983969|label=1,-22.75,1,False
bsubtilis|1982328-1982385|label=0,-22.75,0,False
bsubtilis|1980963-1980996|label=0,-20.875,0,True
bsubtilis|1980084-1980117|label=0,-20.875,0,True
bsubtilis|1979235-1979268|label=0,-20.875,0,True
bsubtilis|1979040-1979082|label=0,-21.75,0,True
bsubtilis|1977066-1977123|label=1,-22.625,1,False
bsubtilis|1976970-1977021|label=1,-22.25,1,False
bsubtilis|1976970-1977009|label=1,-21.125,1,True
bsubtilis|1976790-1976820|label=1,-20.875,1,True
bsubtilis|1975437-1975512|label=1,-23.25,1,False
bsubtilis|1972392-1972425|label=0,-20.75,0,True
bsubtilis|1971456-1971504|label=0,-22.125,0,True
bsubtilis|1970733-1970775|label=0,-21.375,0,True
bsubtilis|1969383-1969461|label=0,-23.5,0,False
bsubtilis|1969383-1969446|label=0,-22.875,0,False
bsubtilis|1969383-1969422|label=0,-21.625,0,True
bsubtilis|1967532-1967571|label=0,-21.375,0,True
bsubtilis|1966551-1966641|label=1,-23.75,1,False
bsubtilis|1965027-1965114|label=1,-23.625,1,False
bsubtilis|1964247-1964319|label=1,-23.25,1,False
bsubtilis|1964157-1964226|label=1,-23.375,1,False
bsubtilis|1959858-1959939|label=1,-23.5,1,False
bsubtilis|1959813-1959852|label=1,-21.5,1,True
bsubtilis|1959450-1959501|label=1,-22.0,1,True
bsubtilis|1958991-1959069|label=1,-23.625,1,False
bsubtilis|1957470-1957527|label=1,-22.25,1,False
bsubtilis|1956912-1956963|label=1,-22.25,1,False
bsubtilis|1950534-1950576|label=1,-21.5,1,True
bsubtilis|1949229-1949259|label=1,-20.875,1,True
bsubtilis|1949127-1949211|label=1,-23.75,1,False
bsubtilis|1948983-1949031|label=1,-22.0,1,True
bsubtilis|1948917-1948947|label=1,-20.625,1,True
bsubtilis|1948638-1948680|label=1,-22.0,1,True
bsubtilis|1948350-1948428|label=1,-23.375,1,False
bsubtilis|1948119-1948176|label=0,-22.5,0,False
bsubtilis|1947156-1947210|label=0,-22.625,0,False
bsubtilis|1946901-1946934|label=0,-20.875,0,True
bsubtilis|1944969-1945047|label=1,-23.625,1,False
bsubtilis|1942527-1942611|label=0,-23.5,0,False
bsubtilis|1941936-1941966|label=0,-20.75,0,True
bsubtilis|1941480-1941522|label=0,-21.875,0,True
bsubtilis|1941294-1941354|label=0,-22.625,0,False
bsubtilis|1935966-1936002|label=0,-20.875,0,True
bsubtilis|1934826-1934907|label=0,-23.625,0,False
bsubtilis|1932798-1932849|label=0,-22.125,0,True
bsubtilis|1932594-1932669|label=0,-23.375,0,False
bsubtilis|1928841-1928874|label=0,-20.125,0,True
bsubtilis|1927209-1927251|label=0,-21.125,0,True
bsubtilis|1927167-1927206|label=0,-21.5,0,True
bsubtilis|1925997-1926045|label=1,-21.875,1,True
bsubtilis|1923591-1923660|label=0,-23.25,0,False
bsubtilis|1922517-1922595|label=0,-23.5,0,False
bsubtilis|1922517-1922568|label=0,-22.125,0,True
bsubtilis|1920381-1920423|label=0,-21.375,0,True
bsubtilis|1919820-1919901|label=0,-23.625,0,False
bsubtilis|1919820-1919895|label=0,-23.5,0,False
bsubtilis|1918266-1918317|label=0,-22.125,0,True
bsubtilis|1916463-1916532|label=1,-23.0,1,False
bsubtilis|1916463-1916526|label=1,-23.0,1,False
bsubtilis|1916394-1916424|label=1,-20.625,1,True
bsubtilis|1913907-1913988|label=0,-23.625,0,False
bsubtilis|1912359-1912410|label=0,-22.875,0,False
bsubtilis|1911198-1911273|label=0,-23.375,0,False
bsubtilis|1909947-1909980|label=0,-20.875,0,True
bsubtilis|1909458-1909491|label=0,-21.0,0,True
bsubtilis|1907748-1907793|label=0,-21.375,0,True
bsubtilis|1907424-1907478|label=0,-22.5,0,False
bsubtilis|1907388-1907421|label=0,-21.375,0,True
bsubtilis|1904862-1904934|label=0,-23.25,0,False
bsubtilis|1903815-1903905|label=1,-23.5,1,False
bsubtilis|1903575-1903665|label=1,-23.75,1,False
bsubtilis|1903107-1903149|label=0,-21.5,0,True
bsubtilis|1902216-1902249|label=0,-21.125,0,True
bsubtilis|1900950-1901004|label=0,-22.375,0,False
bsubtilis|1898604-1898640|label=1,-21.625,1,True
bsubtilis|1896804-1896852|label=0,-21.75,0,True
bsubtilis|1896048-1896102|label=0,-22.375,0,False
bsubtilis|1895802-1895880|label=1,-23.375,1,False
bsubtilis|1895481-1895511|label=1,-20.875,1,True
bsubtilis|1895409-1895466|label=1,-22.375,1,False
bsubtilis|1892949-1893012|label=0,-22.75,0,False
bsubtilis|1891629-1891680|label=0,-22.125,0,True
bsubtilis|1891629-1891671|label=1,-21.75,1,True
bsubtilis|1891311-1891353|label=1,-21.5,1,True
bsubtilis|1891032-1891098|label=1,-23.0,1,False
bsubtilis|1891032-1891071|label=1,-21.25,1,True
bsubtilis|1890750-1890780|label=1,-20.5,1,True
bsubtilis|1890615-1890648|label=1,-20.875,1,True
bsubtilis|1890252-1890333|label=0,-23.625,0,False
bsubtilis|1890252-1890309|label=0,-22.625,0,False
bsubtilis|1889880-1889937|label=0,-22.75,0,False
bsubtilis|1889475-1889538|label=0,-22.875,0,False
bsubtilis|1885728-1885797|label=0,-23.25,0,False
bsubtilis|1885728-1885779|label=0,-22.5,0,False
bsubtilis|1884375-1884405|label=0,-20.75,0,True
bsubtilis|1883820-1883868|label=0,-22.0,0,True
bsubtilis|1883820-1883853|label=0,-21.125,0,True
bsubtilis|1880349-1880415|label=0,-22.75,0,False
bsubtilis|1879218-1879248|label=0,-20.875,0,True
bsubtilis|1877070-1877109|label=0,-21.125,0,True
bsubtilis|1875399-1875453|label=0,-22.375,0,False
bsubtilis|1874103-1874139|label=0,-21.125,0,True
bsubtilis|1873638-1873710|label=0,-23.125,0,False
bsubtilis|1873638-1873707|label=0,-23.0,0,False
bsubtilis|1873428-1873458|label=1,-20.625,1,True
bsubtilis|1872825-1872903|label=1,-23.625,1,False
bsubtilis|1871118-1871160|label=0,-21.25,0,True
bsubtilis|1870914-1870950|label=0,-21.125,0,True
bsubtilis|1869885-1869942|label=0,-22.375,0,False
bsubtilis|1867020-1867083|label=0,-22.75,0,False
bsubtilis|1865067-1865142|label=1,-23.25,1,False
bsubtilis|1864740-1864785|label=1,-21.625,1,True
bsubtilis|1863720-1863762|label=0,-22.125,0,True
bsubtilis|1862904-1862979|label=0,-23.5,0,False
bsubtilis|1860993-1861059|label=1,-22.875,1,False
bsubtilis|1859751-1859823|label=0,-23.125,0,False
bsubtilis|1859541-1859628|label=1,-23.5,1,False
bsubtilis|1857801-1857849|label=0,-22.0,0,True
bsubtilis|1857567-1857609|label=0,-21.75,0,True
bsubtilis|1854444-1854477|label=0,-21.25,0,True
bsubtilis|1854087-1854135|label=0,-22.0,0,True
bsubtilis|1850232-1850316|label=0,-23.625,0,False
bsubtilis|1847685-1847760|label=0,-23.5,0,False
bsubtilis|1847640-1847682|label=0,-21.75,0,True
bsubtilis|1844970-1845003|label=0,-21.0,0,True
bsubtilis|1842903-1842933|label=0,-20.875,0,True
bsubtilis|1842816-1842855|label=0,-21.5,0,True
bsubtilis|1842600-1842681|label=0,-23.5,0,False
bsubtilis|1838091-1838133|label=0,-21.75,0,True
bsubtilis|1838091-1838127|label=0,-21.5,0,True
bsubtilis|1837728-1837761|label=0,-21.0,0,True
bsubtilis|1836525-1836585|label=0,-22.625,0,False
bsubtilis|1835937-1835970|label=0,-20.625,0,True
bsubtilis|1835742-1835805|label=0,-22.875,0,False
bsubtilis|1834179-1834218|label=0,-21.375,0,True
bsubtilis|1832688-1832772|label=0,-23.625,0,False
bsubtilis|1832511-1832547|label=0,-21.125,0,True
bsubtilis|1831791-1831821|label=0,-20.75,0,True
bsubtilis|1828353-1828386|label=0,-20.75,0,True
bsubtilis|1828182-1828266|label=0,-23.75,0,False
bsubtilis|1827864-1827954|label=0,-23.875,0,False
bsubtilis|1826511-1826601|label=0,-23.75,0,False
bsubtilis|1826316-1826355|label=0,-21.125,0,True
bsubtilis|1823472-1823547|label=0,-23.5,0,False
bsubtilis|1821111-1821147|label=0,-21.125,0,True
bsubtilis|1820814-1820859|label=0,-21.875,0,True
bsubtilis|1820523-1820559|label=0,-20.875,0,True
bsubtilis|1820091-1820145|label=0,-22.5,0,False
bsubtilis|1819326-1819374|label=0,-22.0,0,True
bsubtilis|1819158-1819245|label=0,-23.875,0,False
bsubtilis|1814739-1814802|label=0,-22.875,0,False
bsubtilis|1812621-1812678|label=0,-22.5,0,False
bsubtilis|1811598-1811658|label=0,-22.625,0,False
bsubtilis|1811499-1811544|label=0,-21.625,0,True
bsubtilis|1810830-1810887|label=0,-22.25,0,False
bsubtilis|1810572-1810620|label=0,-21.75,0,True
bsubtilis|1810506-1810536|label=0,-20.625,0,True
bsubtilis|1809747-1809795|label=0,-22.125,0,True
bsubtilis|1809639-1809681|label=0,-21.5,0,True
bsubtilis|1808904-1808940|label=0,-20.875,0,True
bsubtilis|1807806-1807869|label=0,-22.625,0,False
bsubtilis|1807314-1807347|label=0,-21.0,0,True
bsubtilis|1805967-1806042|label=0,-23.25,0,False
bsubtilis|1801815-1801857|label=0,-21.5,0,True
bsubtilis|1800744-1800804|label=0,-22.625,0,False
bsubtilis|1796841-1796904|label=0,-22.875,0,False
bsubtilis|1794969-1795002|label=0,-20.875,0,True
bsubtilis|1794603-1794654|label=0,-22.375,0,False
bsubtilis|1794078-1794165|label=0,-23.875,0,False
bsubtilis|1792617-1792701|label=0,-23.75,0,False
bsubtilis|1790082-1790112|label=0,-20.625,0,True
bsubtilis|1789674-1789728|label=0,-22.25,0,False
bsubtilis|1789461-1789491|label=0,-20.875,0,True
bsubtilis|1785681-1785735|label=0,-22.625,0,False
bsubtilis|1785228-1785297|label=0,-23.5,0,False
bsubtilis|1785102-1785186|label=0,-23.875,0,False
bsubtilis|1785102-1785177|label=0,-23.375,0,False
bsubtilis|1782621-1782678|label=0,-22.875,0,False
bsubtilis|1782315-1782363|label=0,-22.125,0,True
bsubtilis|1781682-1781730|label=1,-22.125,1,True
bsubtilis|1780098-1780131|label=0,-21.125,0,True
bsubtilis|1779531-1779594|label=0,-22.875,0,False
bsubtilis|1779384-1779444|label=0,-22.5,0,False
bsubtilis|1777773-1777833|label=0,-22.625,0,False
bsubtilis|1776837-1776888|label=0,-22.75,0,False
bsubtilis|1772019-1772070|label=0,-22.25,0,False
bsubtilis|1770648-1770678|label=0,-20.75,0,True
bsubtilis|1769973-1770030|label=0,-22.875,0,False
bsubtilis|1765458-1765506|label=0,-21.875,0,True
bsubtilis|1763298-1763337|label=0,-21.25,0,True
bsubtilis|1762152-1762185|label=0,-21.125,0,True
bsubtilis|1761897-1761930|label=0,-21.0,0,True
bsubtilis|1761228-1761300|label=0,-23.125,0,False
bsubtilis|1761039-1761114|label=0,-23.625,0,False
bsubtilis|1758387-1758417|label=0,-20.375,0,True
bsubtilis|1753995-1754034|label=0,-21.625,0,True
bsubtilis|1751931-1751988|label=0,-22.625,0,False
bsubtilis|1750536-1750605|label=0,-23.125,0,False
bsubtilis|1750410-1750497|label=0,-23.875,0,False
bsubtilis|1750332-1750368|label=0,-21.75,0,True
bsubtilis|1749213-1749279|label=0,-22.75,0,False
bsubtilis|1748211-1748253|label=0,-21.375,0,True
bsubtilis|1746792-1746843|label=0,-22.625,0,False
bsubtilis|1746381-1746426|label=0,-22.125,0,True
bsubtilis|1744482-1744512|label=0,-20.875,0,True
bsubtilis|1743807-1743879|label=0,-23.25,0,False
bsubtilis|1743576-1743627|label=0,-22.125,0,True
bsubtilis|1743084-1743144|label=0,-22.75,0,False
bsubtilis|1738218-1738248|label=0,-20.875,0,True
bsubtilis|1737633-1737693|label=0,-22.75,0,False
bsubtilis|1736691-1736766|label=0,-23.375,0,False
bsubtilis|1736430-1736466|label=0,-21.75,0,True
bsubtilis|1736133-1736184|label=0,-22.25,0,False
bsubtilis|1735320-1735362|label=0,-21.625,0,True
bsubtilis|1734417-1734450|label=0,-20.875,0,True
bsubtilis|1730271-1730313|label=0,-22.0,0,True
bsubtilis|1729329-1729407|label=0,-23.375,0,False
bsubtilis|1726680-1726725|label=0,-21.75,0,True
bsubtilis|1722387-1722417|label=0,-20.375,0,True
bsubtilis|1721349-1721427|label=0,-23.5,0,False
bsubtilis|1718595-1718682|label=0,-23.375,0,False
bsubtilis|1717224-1717254|label=0,-20.875,0,True
bsubtilis|1711323-1711398|label=0,-23.75,0,False
bsubtilis|1709454-1709484|label=0,-20.75,0,True
bsubtilis|1709280-1709361|label=0,-23.625,0,False
bsubtilis|1708308-1708371|label=0,-23.0,0,False
bsubtilis|1699203-1699260|label=0,-22.625,0,False
bsubtilis|1698498-1698540|label=0,-21.375,0,True
bsubtilis|1698231-1698318|label=0,-23.625,0,False
bsubtilis|1698030-1698096|label=0,-23.0,0,False
bsubtilis|1694676-1694709|label=0,-21.0,0,True
bsubtilis|1694412-1694502|label=0,-23.75,0,False
bsubtilis|1694412-1694481|label=0,-23.125,0,False
bsubtilis|1691499-1691535|label=0,-21.0,0,True
bsubtilis|1690389-1690452|label=0,-23.0,0,False
bsubtilis|1689861-1689939|label=0,-23.5,0,False
bsubtilis|1685610-1685697|label=0,-23.625,0,False
bsubtilis|1684311-1684365|label=0,-22.75,0,False
bsubtilis|1683291-1683348|label=0,-22.75,0,False
bsubtilis|1682025-1682091|label=0,-23.0,0,False
bsubtilis|1682025-1682073|label=0,-21.75,0,True
bsubtilis|1679067-1679124|label=0,-22.375,0,False
bsubtilis|1678554-1678617|label=0,-23.0,0,False
bsubtilis|1677192-1677252|label=0,-23.125,0,False
bsubtilis|1675473-1675512|label=0,-21.5,0,True
bsubtilis|1674951-1675017|label=0,-23.375,0,False
bsubtilis|1674321-1674411|label=0,-23.875,0,False
bsubtilis|1672074-1672107|label=0,-21.0,0,True
bsubtilis|1670952-1671015|label=0,-23.0,0,False
bsubtilis|1670496-1670577|label=0,-23.5,0,False
bsubtilis|1670415-1670466|label=0,-22.125,0,True
bsubtilis|1669146-1669230|label=0,-23.75,0,False
bsubtilis|1666803-1666836|label=0,-21.375,0,True
bsubtilis|1666221-1666275|label=0,-22.125,0,True
bsubtilis|1662372-1662411|label=0,-21.375,0,True
bsubtilis|1661451-1661490|label=0,-21.375,0,True
bsubtilis|1661100-1661181|label=0,-23.625,0,False
bsubtilis|1660284-1660320|label=0,-21.0,0,True
bsubtilis|1659426-1659516|label=0,-23.75,0,False
bsubtilis|1657086-1657131|label=0,-22.125,0,True
